frame,obs,max_x,min_x,max_y,min_y,max_z,min_z
000279,2,47.886,47.296,0.114,-1.612,0.357,-0.466
000279,3,14.006,12.37,7.973,3.834,0.011,-1.386
000281,0,38.999,38.76,1.011,-0.336,-0.338,-0.341
000283,0,26.155,22.855,5.311,3.779,-0.337,-1.571
000283,1,18.267,15.682,9.878,6.016,-0.283,-1.759
000284,0,18.119,14.975,-1.852,-3.608,-0.314,-1.55
000284,1,8.516,6.933,7.067,5.131,-0.226,-1.682
000284,2,13.348,11.674,7.764,4.486,-0.242,-1.665
000284,3,17.831,16.382,7.075,4.987,-0.274,-1.697
000284,4,20.173,18.573,7.394,4.799,-0.22,-1.664
000284,5,28.075,24.365,-1.453,-3.043,-0.315,-1.387
000284,6,30.306,29.127,7.067,4.284,-0.226,-1.641
000284,7,34.633,34.226,7.873,5.641,0.152,-0.288
000284,8,54.853,54.623,-1.668,-2.782,-0.227,-0.943
000289,0,37.095,33.929,5.717,3.369,-0.067,-1.141
000289,1,46.699,45.582,9.984,8.425,-0.164,-1.035
000289,2,63.538,63.066,21.387,20.547,-0.318,-0.321
000291,0,31.084,29.145,-0.344,-1.636,-0.027,-0.932
000291,1,28.186,24.699,4.395,2.727,-0.372,-1.382
000291,2,34.017,31.656,3.024,2.626,-0.273,-1.027
000291,3,43.648,43.606,3.107,2.966,-0.711,-0.712
000293,0,9.076,5.308,4.373,2.658,-0.19,-1.68
000293,1,37.252,35.933,5.741,4.465,-0.307,-1.433
000293,2,31.941,30.257,11.184,7.391,0.156,-1.227
000297,0,38.791,38.062,9.924,8.842,-1.06,-1.555
000297,1,52.409,51.319,10.782,9.441,-0.899,-1.469
000297,2,67.008,66.823,0.702,-0.244,-0.731,-0.734
000301,0,20.207,17.444,1.514,-0.293,0.058,-1.345
000301,1,15.897,11.858,3.918,2.555,-0.266,-1.528
000301,2,20.917,18.713,4.216,2.778,-0.073,-1.391
000301,3,29.141,25.744,4.127,2.856,0.165,-1.315
000301,4,33.155,32.732,8.971,7.703,0.154,-0.888
000301,5,35.514,34.732,3.357,2.917,-0.075,-1.17
000302,0,44.136,43.92,2.535,1.144,-0.141,-0.414
000302,1,27.561,24.84,7.193,4.14,-0.001,-1.177
000302,2,37.524,36.54,13.79,12.353,-0.609,-0.825
000305,1,37.897,37.439,2.832,1.321,-0.09,-0.775
000305,2,23.896,21.361,9.385,5.727,-0.122,-1.432
000305,3,19.835,17.053,17.239,13.171,-0.127,-1.532
000305,4,36.633,36.541,13.668,13.315,-0.809,-0.814
000307,0,47.129,46.719,17.395,16.147,-1.095,-1.717
000308,0,32.283,31.232,-11.777,-15.554,1.012,-0.068
000308,1,46.851,44.384,4.668,3.091,-0.146,-0.975
000309,0,9.997,5.828,-2.853,-4.327,-0.127,-1.549
000309,1,15.623,11.169,-3.298,-4.959,0.249,-1.379
000309,2,23.321,22.281,-5.399,-6.769,0.283,-1.119
000311,0,10.776,6.553,3.375,1.808,-0.092,-1.48
000311,1,7.827,3.977,-1.512,-3.152,-0.055,-1.569
000311,2,15.719,11.668,3.227,1.641,-0.205,-1.552
000311,3,28.829,25.295,-2.051,-3.542,-0.159,-1.439
000311,4,13.038,9.567,-1.805,-3.104,-0.224,-1.426
000311,5,39.842,38.986,2.937,1.68,-0.105,-1.054
000311,6,41.218,37.754,-2.183,-3.556,-0.098,-1.331
000312,0,12.37,8.966,4.658,3.119,-0.719,-1.924
000312,1,18.732,14.973,4.739,3.246,-0.469,-1.993
000312,2,32.899,31.079,0.175,-1.377,-0.482,-1.756
000314,0,12.448,8.964,9.469,6.824,-0.495,-1.909
000314,1,34.122,33.057,19.107,18.132,-1.76,-2.647
000314,2,18.629,15.554,11.612,9.446,-0.814,-2.164
000315,0,12.563,9.963,-1.757,-3.179,-0.217,-1.568
000315,1,12.711,9.018,3.729,1.857,-0.261,-1.672
000315,2,53.539,53.323,-2.255,-2.752,-0.914,-0.919
000319,0,44.106,43.828,0.658,-0.466,-0.142,-0.945
000319,1,25.055,21.368,12.666,11.262,-0.48,-1.838
000319,2,21.218,18.15,9.312,7.976,-0.357,-1.6
000319,3,43.971,42.457,9.61,8.204,-0.421,-1.193
000320,0,14.9,10.512,5.634,3.689,0.1,-1.593
000320,1,21.918,18.043,4.702,2.887,-0.223,-1.499
000320,2,37.019,34.618,2.116,0.774,-0.082,-1.143
000320,3,58.136,57.78,-3.232,-4.033,-0.606,-0.611
000321,0,10.496,6.666,4.263,2.64,-0.198,-1.676
000321,1,26.756,23.004,5.089,3.498,-0.33,-1.577
000321,2,49.12,48.803,5.469,4.74,-0.482,-0.827
000323,0,9.981,7.946,7.386,3.633,-0.473,-1.904
000323,1,17.886,14.705,-1.977,-4.4,-0.014,-1.426
000323,2,15.889,11.841,-6.895,-8.429,0.183,-1.238
000323,3,21.611,17.923,-8.485,-10.078,0.275,-1.072
000323,4,28.573,28.09,-6.929,-7.432,-0.025,-0.929
000323,5,31.298,28.018,-11.779,-12.995,0.678,-0.803
000328,0,4.547,0.174,-1.896,-3.486,-0.313,-1.64
000328,1,5.618,1.374,4.389,2.773,-0.473,-1.872
000328,2,10.586,7.149,4.651,3.14,-0.353,-1.812
000328,3,15.399,11.69,4.511,3.045,-0.346,-1.722
000328,4,10.62,6.358,-2.15,-3.773,-0.172,-1.527
000328,5,15.619,12.369,-2.191,-3.722,-0.149,-1.46
000328,6,22.161,20.334,-11.252,-14.504,0.459,0.002
000328,7,35.274,33.846,-1.873,-3.045,-0.068,-1.333
000328,8,49.462,48.567,0.652,-0.061,-0.184,-1.359
000328,9,64.457,63.838,5.187,4.493,-0.693,-1.151
000329,0,44.545,44.226,0.662,-0.731,-0.145,-1.211
000329,1,60.582,60.458,8.664,8.196,-1.388,-1.39
000332,0,34.509,30.624,2.229,0.506,-0.25,-1.351
000333,0,5.492,1.821,4.072,2.264,-0.259,-1.736
000333,1,30.218,27.852,4.172,0.792,0.16,-1.106
000333,2,17.418,13.09,13.501,11.606,-0.211,-1.697
000335,0,21.334,17.852,3.889,2.272,0.046,-1.436
000335,1,8.74,6.32,-1.63,-3.131,-0.216,-1.645
000335,2,13.807,10.777,-1.632,-2.957,-0.277,-1.565
000335,3,26.808,25.929,2.764,2.11,-0.17,-1.319
000335,4,44.373,42.879,-1.915,-3.151,-0.417,-1.178
000335,5,14.39,12.746,9.464,5.042,0.088,-1.38
000336,0,54.303,53.753,2.843,1.807,-0.219,-0.551
000336,1,29.587,25.171,5.123,3.215,0.496,-1.301
000340,0,12.005,8.792,8.394,5.888,-0.441,-1.813
000340,1,34.681,33.6,16.165,15.056,-1.494,-2.384
000340,2,18.587,15.332,10.174,7.947,-0.662,-1.95
000343,0,15.07,10.745,-4.667,-6.293,0.186,-1.431
000343,1,20.172,17.068,-0.098,-1.819,-0.069,-1.292
000343,2,33.941,33.483,-3.378,-4.744,0.154,-0.684
000343,3,35.94,32.718,-8.524,-9.852,0.315,-0.982
000345,0,27.284,24.492,1.384,-0.248,0.004,-1.358
000345,1,12.957,9.19,3.466,2.999,-0.247,-1.599
000345,2,28.319,25.862,8.85,7.57,-0.18,-0.852
000345,3,37.53,35.998,12.21,11.905,-0.095,-0.326
000345,4,45.225,44.849,4.787,3.192,-0.738,-0.975
000346,0,5.058,1.098,-2.037,-3.769,-0.141,-1.752
000346,1,7.98,6.414,7.594,4.883,0.027,-1.575
000346,2,10.734,9.015,6.578,3.896,-0.091,-1.556
000346,3,12.986,11.467,6.798,4.92,-0.136,-0.91
000346,4,20.108,18.67,7.702,5.474,0.05,-1.232
000346,5,22.146,20.658,5.741,5.188,-0.099,-1.38
000346,6,29.295,26.642,-4.798,-7.44,-0.184,-1.237
000346,7,41.562,38.899,-0.893,-2.376,-0.104,-1.125
000347,0,33.662,30.281,14.467,13.011,-0.714,-2.061
000350,0,6.565,2.493,5.468,3.718,-0.221,-1.786
000350,1,20.624,15.955,-3.287,-4.968,-0.06,-1.655
000350,2,11.14,7.594,5.373,3.798,-0.446,-1.783
000350,3,15.857,12.026,5.223,3.692,-0.371,-1.723
000350,4,40.415,39.066,3.979,2.521,-0.854,-1.549
000350,5,26.286,22.912,-3.698,-4.364,-0.55,-1.686
000350,6,31.649,28.71,-4.139,-5.413,-0.412,-1.641
000350,7,34.895,33.809,-4.402,-5.0,-0.518,-1.516
000350,8,66.381,66.127,0.95,0.012,-1.181,-1.187
000351,0,27.417,25.693,1.232,-0.275,-0.0,-1.293
000351,1,16.602,13.196,9.273,7.767,-0.229,-1.647
000351,2,17.99,13.91,5.671,3.914,0.182,-1.595
000351,4,27.476,26.886,5.861,4.437,-0.183,-1.375
000351,5,50.815,49.789,4.753,4.411,0.128,-1.1
000351,6,31.187,27.496,13.813,12.458,-0.043,-1.488
000352,0,9.663,5.606,-1.939,-3.535,-0.09,-1.523
000352,1,10.541,8.979,10.886,7.427,-0.405,-1.873
000352,2,15.554,12.034,-2.148,-3.588,-0.073,-1.416
000352,3,16.244,12.475,5.417,3.667,-0.406,-1.706
000352,4,21.455,18.058,5.2,3.71,-0.09,-1.631
000352,5,24.085,20.599,-2.136,-3.461,-0.097,-1.338
000352,6,27.094,23.439,4.844,3.565,-0.158,-1.652
000352,7,30.285,26.851,-2.33,-3.739,-0.016,-1.302
000352,8,56.509,56.2,-1.8,-2.106,-0.583,-0.974
000352,9,58.969,58.628,6.211,5.027,-1.032,-1.332
000354,0,5.691,2.596,-1.735,-3.287,-0.302,-1.673
000354,1,13.291,9.76,2.827,0.944,-0.148,-1.478
000354,2,32.412,29.372,0.925,-1.016,0.158,-1.239
000354,3,19.772,17.266,-3.389,-4.765,-0.264,-1.574
000354,4,23.942,21.869,-3.873,-4.526,-0.28,-1.468
000355,0,28.564,26.186,8.31,5.964,0.295,-1.08
000356,0,9.227,4.222,4.82,2.393,0.414,-1.594
000356,1,25.136,23.339,6.487,5.01,-0.14,-1.513
000356,2,23.279,20.713,-0.13,-1.663,-0.095,-1.477
000356,3,28.468,25.175,0.811,-0.729,-0.16,-1.401
000356,4,39.518,38.176,2.024,0.817,-0.104,-1.285
000356,5,17.721,14.29,-0.613,-2.445,-0.195,-1.555
000357,0,34.342,33.581,1.575,0.178,-0.063,-1.121
000357,1,11.034,7.416,9.221,7.622,-0.094,-1.62
000357,2,12.704,8.805,5.497,3.895,-0.195,-1.606
000357,3,18.021,16.172,9.404,7.879,-0.199,-1.037
000357,4,20.82,18.281,5.396,3.946,-0.209,-1.477
000357,5,28.696,26.232,9.794,8.539,-0.209,-1.195
000357,6,29.179,26.369,5.893,4.838,-0.014,-0.662
000357,7,20.03,17.052,12.926,11.43,0.03,-1.495
000359,0,46.165,46.008,0.909,-0.322,-0.44,-0.998
000360,0,19.767,16.96,-4.601,-7.346,-0.289,-1.521
000360,1,40.881,38.127,18.051,16.804,-0.397,-1.682
000361,0,26.823,23.253,5.011,3.396,-0.344,-1.568
000361,1,13.104,9.138,7.452,5.812,-0.307,-1.916
000361,2,23.477,20.21,7.668,6.219,-0.529,-1.589
000361,3,42.043,41.684,-1.221,-2.485,-0.672,-1.142
000361,4,37.027,35.853,-5.184,-9.63,-0.307,-0.77
000361,5,40.487,38.883,-5.371,-9.429,0.334,-0.829
000362,0,2.865,-0.864,-2.177,-3.875,-0.085,-1.426
000362,1,5.742,1.327,5.502,3.79,-0.431,-1.9
000362,2,14.735,11.53,-1.822,-3.472,-0.197,-1.542
000362,3,20.985,17.67,5.252,3.732,-0.523,-1.748
000362,4,24.391,21.87,-1.44,-2.945,-0.274,-1.465
000362,5,29.984,26.547,5.674,4.258,-0.178,-1.687
000362,6,42.553,40.614,6.14,5.073,-0.394,-1.63
000362,7,39.89,37.488,-1.347,-2.402,-0.325,-1.253
000366,0,29.358,27.887,-11.712,-15.526,0.692,-0.227
000366,1,41.336,40.834,4.455,3.112,-0.659,-1.116
000369,0,17.737,14.38,-2.08,-3.595,-0.384,-1.554
000369,1,6.721,2.931,4.452,2.821,-0.236,-1.695
000369,10,67.817,67.715,-1.206,-2.01,-0.745,-1.216
000369,2,16.557,13.834,4.516,2.947,-0.114,-1.583
000369,3,34.697,33.5,-1.874,-3.33,-0.273,-1.313
000369,4,17.398,13.971,8.679,7.219,-0.231,-1.517
000369,5,24.911,21.661,4.448,3.248,-0.121,-1.527
000369,6,25.125,24.107,9.08,7.645,-0.34,-1.613
000369,7,33.564,33.115,9.078,8.139,-0.278,-1.114
000369,8,45.105,44.908,4.986,4.131,-0.744,-1.243
000369,9,50.176,49.487,1.377,0.043,-0.187,-1.402
000370,0,9.931,8.149,9.184,5.738,-0.292,-1.637
000370,1,12.323,10.727,9.193,6.28,-0.08,-1.602
000370,2,28.31,26.732,-0.365,-2.865,0.485,-0.888
000370,3,17.81,15.975,-1.382,-5.282,0.18,-1.221
000370,4,18.341,16.278,10.69,7.192,0.177,-1.415
000370,5,20.481,19.185,9.365,7.217,0.038,-1.087
000370,6,23.047,21.934,11.014,7.657,0.169,-1.27
000370,7,28.561,26.935,10.452,8.054,0.301,-0.905
000370,8,63.365,63.288,15.127,14.935,0.412,0.412
000372,0,20.464,17.075,14.262,12.557,-0.519,-1.897
000372,1,49.934,49.572,16.535,15.334,-1.151,-1.472
000373,0,12.516,10.393,10.492,6.796,0.103,-1.588
000373,1,15.306,13.739,7.979,7.232,-0.137,-1.546
000373,2,18.51,17.024,8.805,7.905,-0.199,-1.546
000373,3,21.192,19.654,11.326,8.37,0.171,-1.451
000373,4,36.778,33.407,6.638,4.029,-0.273,-1.659
000376,0,46.071,45.264,1.871,0.612,-0.433,-1.572
000376,1,26.604,25.415,4.134,2.7,-0.163,-1.605
000376,2,30.012,27.543,11.295,9.654,-0.616,-1.947
000377,0,9.413,5.066,-1.778,-3.395,-0.07,-1.456
000377,1,15.207,13.564,7.871,4.16,0.092,-1.618
000377,2,44.206,43.776,-2.725,-3.362,0.138,-0.721
000377,3,50.496,49.82,4.141,2.954,-0.192,-0.846
000378,0,23.85,21.126,7.236,4.75,-0.125,-1.444
000378,1,27.715,26.685,0.914,-0.063,-0.509,-1.181
000378,2,20.129,18.572,-0.138,-4.344,0.177,-1.338
000379,0,22.514,19.318,17.154,15.561,-0.48,-1.95
000379,1,46.713,46.527,16.727,16.213,-1.374,-1.382
000379,2,76.71,76.27,14.348,13.646,-0.881,-0.888
000382,0,21.87,18.802,-0.503,-2.463,0.413,-1.007
000382,1,36.27,33.301,3.053,1.198,0.55,-0.551
000382,2,13.848,11.971,-4.478,-7.916,0.093,-1.237
000382,3,13.099,11.352,-9.221,-12.874,0.18,-1.14
000382,4,50.53,48.418,7.408,4.34,0.975,0.128
000382,5,45.694,45.287,0.97,0.054,0.665,0.136
000382,6,52.692,52.207,-5.891,-6.634,1.014,0.739
000383,0,6.712,3.023,4.106,2.336,-0.226,-1.698
000383,1,21.029,20.082,-17.748,-19.804,0.296,-0.18
000383,2,45.476,44.027,9.354,8.729,0.353,-0.425
000385,0,9.935,6.417,-1.855,-3.384,-0.294,-1.641
000385,1,27.087,23.175,3.386,1.934,-0.156,-1.459
000385,2,22.87,19.312,-1.835,-3.304,-0.255,-1.505
000385,3,40.263,38.975,2.947,1.828,-0.36,-1.309
000385,4,39.527,39.166,-2.194,-3.309,-0.62,-1.322
000386,0,29.377,28.873,1.598,0.037,-0.204,-1.459
000386,1,8.494,4.38,4.053,2.356,-0.057,-1.68
000386,2,11.216,9.315,8.776,7.317,-0.211,-1.586
000386,3,24.611,21.516,8.872,7.476,0.02,-1.418
000386,4,21.01,18.425,4.771,3.247,-0.202,-1.496
000386,5,30.276,28.412,8.557,7.332,-0.421,-1.284
000386,6,32.483,30.534,4.583,3.268,-0.245,-1.362
000386,7,19.353,17.294,12.868,11.638,-0.237,-0.497
000388,0,62.138,61.961,6.514,6.216,-0.667,-0.67
000391,0,34.345,33.583,1.304,-0.138,-0.062,-1.324
000391,1,19.164,15.906,8.598,7.178,-0.181,-1.567
000392,0,9.978,6.599,-2.338,-3.881,-0.211,-1.625
000392,1,12.494,10.86,8.629,4.508,-0.129,-1.538
000392,2,17.976,16.478,7.366,4.687,-0.043,-1.414
000392,3,19.339,18.63,6.15,3.965,-0.07,-1.504
000392,4,22.229,20.993,6.299,4.373,0.031,-0.758
000392,5,14.979,11.487,-2.44,-3.94,-0.07,-1.58
000392,6,27.773,25.069,-2.555,-4.111,-0.175,-1.409
000392,7,24.703,23.563,4.499,3.845,-0.58,-1.449
000392,8,50.06,49.71,6.201,3.935,0.129,-1.104
000393,0,9.266,7.675,8.865,4.488,-0.293,-1.704
000393,1,11.765,10.155,6.744,4.113,-0.259,-1.692
000393,2,14.286,12.726,8.319,4.769,-0.387,-1.681
000393,3,16.91,15.4,7.712,4.915,-0.152,-1.604
000393,4,15.834,11.906,-1.786,-3.335,-0.153,-1.429
000393,5,26.179,24.68,7.189,4.366,-0.0,-1.445
000393,6,30.009,27.28,-2.052,-3.443,-0.021,-1.038
000393,7,32.492,31.68,7.145,4.916,-0.05,-1.037
000394,0,76.798,76.789,4.265,4.023,0.449,0.449
000395,0,9.141,5.93,-2.118,-3.668,-0.307,-1.693
000395,1,13.03,11.389,7.498,4.718,-0.074,-1.651
000395,2,15.624,14.148,-4.177,-8.123,-0.501,-1.314
000395,3,18.24,16.751,-4.471,-7.123,-0.266,-1.531
000395,4,26.091,24.466,-3.84,-8.112,-0.007,-1.541
000395,5,22.199,20.561,8.95,5.008,0.552,-1.008
000395,6,31.765,30.205,7.492,5.045,-0.229,-1.357
000395,7,36.779,35.272,7.211,4.466,0.15,-1.401
000396,0,60.582,59.888,4.539,3.289,-1.363,-1.721
000397,0,5.687,1.652,-2.029,-3.675,-0.416,-1.722
000397,1,24.896,20.938,-1.718,-3.426,0.035,-1.566
000397,2,18.432,16.928,8.542,4.926,-0.178,-1.628
000397,3,20.621,19.237,8.694,4.421,-0.24,-1.602
000397,4,30.3,28.702,8.74,4.437,0.16,-1.651
000397,5,35.13,32.149,-1.77,-2.657,-0.253,-1.561
000399,0,67.331,67.331,5.311,5.311,-0.327,-0.327
000401,0,5.526,1.452,3.693,1.95,-0.228,-1.652
000401,1,18.731,15.1,-1.395,-3.034,-0.022,-1.399
000401,2,10.167,5.987,4.01,2.584,-0.205,-1.543
000401,3,30.153,28.681,3.954,2.458,-0.025,-1.271
000401,4,31.163,27.589,-1.143,-2.757,-0.015,-1.247
000401,5,43.321,42.782,3.333,3.2,-0.696,-1.186
000401,6,44.738,44.371,-1.009,-2.066,0.347,-0.954
000402,0,19.422,15.206,4.661,2.989,-0.267,-1.664
000402,1,41.214,41.005,4.577,3.731,-0.87,-0.876
000403,0,4.127,0.584,3.684,2.15,-0.348,-1.747
000403,1,19.906,17.017,4.022,2.515,-0.177,-1.492
000403,2,20.972,17.481,-1.002,-2.586,0.066,-1.473
000403,3,33.982,30.822,4.7,3.329,-0.257,-1.355
000403,4,30.936,27.574,-0.59,-1.648,-0.396,-1.406
000404,0,58.02,57.277,7.897,6.725,-0.255,-1.308
000404,1,21.867,18.253,2.037,-0.075,-0.064,-1.523
000404,2,8.106,4.401,6.983,5.351,-0.321,-1.677
000404,3,14.453,10.597,7.596,6.024,-0.313,-1.645
000404,4,25.169,22.568,5.649,3.615,-0.126,-1.442
000404,5,22.441,18.887,9.232,7.773,-0.257,-1.532
000404,6,24.243,20.273,12.768,11.415,-0.29,-0.838
000404,7,31.737,30.755,11.182,9.715,-0.646,-1.484
000404,8,40.927,39.741,11.821,11.249,-0.667,-1.435
000408,0,4.176,0.515,3.734,2.129,-0.183,-1.649
000408,1,23.273,19.944,4.038,2.326,0.172,-1.417
000408,2,10.833,8.465,-1.593,-3.07,-0.191,-1.565
000408,3,15.647,12.932,-1.568,-2.847,-0.236,-1.499
000408,4,28.903,28.019,2.928,2.296,-0.022,-1.237
000408,5,47.336,44.961,-1.695,-2.866,-0.168,-0.975
000408,6,16.466,14.848,9.509,5.101,0.18,-1.299
000409,0,10.78,8.066,0.734,-0.991,-0.012,-1.568
000409,1,59.091,58.98,12.387,11.816,-0.639,-0.64
000413,0,35.063,34.163,1.315,0.019,-0.067,-0.89
000413,1,16.124,12.917,9.065,7.503,-0.145,-1.69
000413,2,29.973,26.744,9.021,7.783,-0.424,-1.197
000414,0,15.29,13.275,3.507,-0.705,-0.003,-1.511
000415,0,9.05,5.244,5.305,3.636,-0.27,-1.747
000415,1,20.669,16.789,-1.636,-3.209,-0.05,-1.431
000415,2,21.467,19.962,9.523,7.668,-0.106,-1.414
000415,3,12.787,9.613,-2.206,-3.615,-0.209,-1.468
000415,4,26.248,23.391,-1.873,-3.203,0.016,-1.426
000415,5,27.194,23.499,5.626,4.013,-0.156,-1.341
000415,6,32.554,29.267,5.438,4.128,0.308,-1.117
000415,7,8.56,5.145,-2.078,-3.588,-0.253,-1.624
000415,8,37.91,34.873,4.735,3.884,0.325,-1.266
000415,9,69.825,69.825,6.893,6.893,0.098,0.098
000419,0,35.065,31.788,-2.766,-4.249,-0.049,-1.152
000419,1,50.616,50.298,-2.045,-3.135,-0.502,-1.115
000419,2,72.984,72.809,-0.378,-0.952,-0.815,-0.818
000420,0,7.439,3.75,4.358,2.676,-0.141,-1.69
000420,1,18.225,14.076,2.538,0.511,0.184,-1.337
000420,2,13.422,10.725,-2.95,-4.993,0.034,-1.325
000420,3,18.413,14.75,5.462,3.915,-0.037,-1.42
000420,4,16.845,15.514,-5.306,-7.709,0.073,-0.462
000422,0,12.655,8.49,5.752,3.788,-0.108,-1.633
000427,0,18.874,16.061,0.192,-1.45,-0.03,-1.462
000427,1,10.173,6.273,9.013,7.452,-0.216,-1.671
000427,2,12.186,8.101,5.262,3.633,-0.182,-1.599
000427,3,21.175,17.252,13.188,11.647,-0.25,-1.525
000427,4,42.563,39.832,-3.39,-4.514,-0.363,-1.446
000427,5,62.852,62.672,-9.939,-10.419,-1.127,-1.13
000428,0,35.398,31.545,2.99,1.12,0.535,-1.14
000429,0,12.242,8.494,5.565,3.966,-0.306,-1.719
000429,1,7.336,3.63,-2.887,-4.464,-0.28,-1.667
000429,2,17.644,14.104,5.391,3.9,-0.237,-1.586
000429,3,12.649,9.309,-2.899,-4.451,-0.205,-1.527
000429,4,23.129,19.277,5.219,3.855,-0.254,-1.482
000429,5,18.018,14.217,-2.82,-4.274,-0.136,-1.44
000429,6,37.112,35.643,4.857,3.559,-0.087,-1.192
000429,7,22.702,19.569,-2.936,-3.997,-0.086,-1.366
000429,8,28.204,25.11,-3.257,-4.521,-0.154,-1.266
000429,9,33.651,30.428,-3.5,-4.332,-0.04,-1.207
000430,0,12.27,8.877,8.928,6.345,-0.468,-1.857
000430,1,34.101,33.414,17.742,16.569,-1.936,-2.406
000430,2,18.782,15.486,11.073,8.675,-0.698,-1.998
000436,0,5.944,1.536,3.469,1.835,-0.149,-1.599
000436,1,10.636,6.568,3.5,1.876,-0.278,-1.606
000436,2,23.883,20.255,-1.656,-3.228,-0.096,-1.405
000436,3,8.026,4.502,-1.647,-3.246,-0.202,-1.512
000436,4,15.08,11.803,3.779,2.59,-0.217,-1.34
000436,5,35.249,33.899,3.613,2.227,-0.07,-1.331
000436,6,36.313,32.764,-1.541,-2.615,-0.259,-1.413
000436,7,52.03,49.547,-1.512,-2.541,0.129,-1.089
000437,0,49.394,48.703,2.324,0.967,0.363,-0.481
000437,1,59.768,59.332,5.12,3.714,0.114,-0.265
000440,0,46.312,45.989,1.389,0.016,-0.159,-0.763
000440,1,31.834,27.793,10.239,8.606,-0.229,-1.499
000443,0,11.693,8.105,3.582,2.057,-0.269,-1.566
000443,1,17.393,13.635,-1.841,-3.416,-0.114,-1.469
000443,2,17.518,13.583,3.836,2.433,-0.186,-1.538
000443,3,22.503,19.045,-1.976,-3.119,-0.206,-1.361
000443,4,28.005,26.415,3.701,2.269,-0.008,-1.352
000443,5,39.819,37.249,3.272,2.256,-0.109,-1.004
000443,6,47.762,47.166,-1.739,-2.745,0.358,-0.457
000446,0,13.906,10.469,4.704,3.035,-0.215,-1.563
000448,0,25.611,24.552,-11.688,-15.243,0.653,-0.385
000448,1,38.612,37.497,4.482,3.097,-0.097,-1.274
000450,0,18.347,16.525,-3.832,-7.346,-0.357,-1.556
000451,0,71.744,71.712,3.117,2.328,-1.667,-1.667
000452,0,46.851,46.706,1.117,0.163,-0.45,-1.014
000453,0,5.493,1.81,4.068,2.259,-0.262,-1.736
000453,1,24.995,23.201,-10.424,-14.605,0.166,-0.854
000453,2,39.254,38.083,9.262,7.517,-0.353,-1.056
000453,3,33.805,30.214,15.194,13.606,-0.072,-1.475
000454,0,33.271,31.583,-12.004,-14.855,-0.287,-1.154
000454,1,46.408,43.763,21.432,20.272,-0.499,-1.705
000455,0,46.31,45.493,6.552,4.338,0.135,-0.759
000455,1,44.768,41.069,-2.146,-3.549,0.339,-0.964
000455,2,39.295,37.69,2.903,1.799,-0.104,-1.014
000455,3,21.974,20.814,5.31,3.796,-0.483,-1.4
000455,4,17.118,15.438,8.074,4.079,0.265,-1.511
000455,5,26.266,22.432,-2.144,-3.401,-0.136,-1.269
000455,6,16.924,13.296,-1.906,-3.414,-0.273,-1.479
000455,7,9.746,8.17,8.305,4.075,-0.078,-1.629
000457,0,34.693,34.105,1.314,0.024,-0.067,-1.126
000457,1,42.652,41.557,4.049,2.771,-0.127,-1.164
000459,0,7.224,3.488,4.35,2.646,-0.215,-1.714
000459,1,35.458,34.115,5.789,4.524,-0.072,-1.541
000459,2,42.86,40.418,5.315,5.062,-0.4,-1.099
000459,3,30.076,28.32,11.391,7.474,0.159,-1.303
000463,0,4.727,0.944,4.544,2.915,-0.412,-1.801
000463,1,5.037,1.58,-2.24,-3.776,-0.223,-1.678
000463,2,26.061,23.006,-1.468,-3.33,0.016,-1.268
000463,3,40.391,37.668,1.417,-0.282,-0.094,-1.089
000463,4,17.817,16.062,-5.107,-8.376,-0.172,-1.427
000463,5,16.948,15.134,-9.827,-13.437,-0.078,-1.343
000463,6,54.638,52.985,5.459,4.301,0.122,-0.921
000468,0,9.732,7.394,0.734,-0.991,0.001,-1.621
000468,1,19.145,15.601,12.016,10.504,-0.228,-1.626
000468,2,38.85,35.373,12.237,10.841,-0.098,-1.462
000468,3,50.212,50.024,12.292,11.543,-0.873,-0.877
000472,0,16.546,12.603,3.433,1.714,-0.385,-1.597
000472,1,29.702,26.441,-2.423,-3.845,-0.006,-1.18
000472,2,23.89,21.565,3.203,1.863,-0.277,-1.477
000472,3,17.827,14.436,-2.211,-2.646,-0.016,-1.506
000472,4,43.924,43.797,-2.726,-3.695,-0.41,-0.943
000473,0,40.384,39.784,0.968,-0.3,-0.632,-1.076
000475,0,7.49,3.945,6.502,4.991,-0.448,-1.892
000475,1,11.01,7.555,-2.517,-4.147,-0.187,-1.487
000475,2,16.686,12.735,6.619,4.825,-0.231,-1.701
000475,3,16.847,13.139,-2.388,-3.926,-0.115,-1.444
000475,4,31.36,27.886,6.518,5.078,-0.032,-1.394
000475,5,25.163,21.85,-2.103,-3.74,0.026,-1.225
000475,6,30.335,27.637,-2.312,-3.009,-0.014,-1.14
000475,7,36.199,33.442,5.936,5.156,-0.296,-0.68
000476,0,34.438,31.08,3.649,1.93,-0.053,-1.4
000478,0,48.475,48.466,2.455,2.302,-0.177,-0.177
000478,1,32.739,31.826,3.497,2.129,0.31,-1.064
000478,2,21.977,19.121,12.755,9.248,-0.118,-1.525
000478,3,37.646,36.505,13.687,12.319,-0.609,-1.063
000479,0,56.312,56.025,1.513,0.367,-0.237,-0.976
000479,1,26.602,23.344,15.087,13.637,-0.563,-1.489
000479,2,48.098,47.454,15.741,14.647,-0.842,-1.1
000480,0,56.025,55.829,1.64,0.318,-0.577,-0.967
000480,1,29.909,26.652,15.149,13.656,-0.664,-1.703
000481,0,29.036,25.789,16.506,14.848,-0.469,-1.814
